,index,MEMBER_NO,ID,PW,NAME,MOBILE_NO,RRN,BIRTHDAY,AGE,GENDER,ISNATIVE,ADDRESS,ADDRESS_DETAIL
4129,4130,Z7344259871ST,fseo@live.com327,457874,이지후,052-278-5130,817200-1215499,1968-11-26,54,M,N,세종특별자치시 종로구,도산대82거리 (정희홍박마을)
4130,4131,Z6624230831ST,mijeong02@ju.kr7,726450,손승민,031-576-2946,942120-1194179,1961-12-08,59,M,N,경기도 영동군,중원구 학동11로
4131,4132,Z9863283091ST,yyun@yuhanhoesa.com354,663484,김예원,064-774-5879,845613-1267802,1950-09-02,65,M,N,대구광역시 마포구,강남대로
4132,4133,Z2343247581ST,hyeonjeong10@dreamwiz.com210,884850,이은서,011-968-7886,880636-2161984,1986-02-24,30,F,N,충청북도 태백시,양재천3로 (상훈송최마을)
4133,4134,Z9504212631ST,yeongceol38@iii.com392,783433,허광수,042-489-7533,909205-2093641,1933-05-29,61,M,N,광주광역시 노원구,양재천048로
4134,4135,Z6713248661ST,sujingim@ju.com954,646867,김현지,017-127-5387,608209-1114111,1967-08-14,52,M,N,강원도 청주시,반포대가
4135,4136,Z6524292891ST,subin63@imsongi.com419,566805,최승민,042-298-4386,978686-2347842,1970-01-22,55,F,N,충청남도 논산시,서초대1거리
4136,4137,Z8714220651ST,gimminji@dreamwiz.com633,824905,최영철,010-3720-8509,805198-1980468,1955-04-30,70,M,N,제주특별자치도 홍성군,강남대거리
4137,4138,Z9123235221ST,jeonghogim@live.com623,960563,박은정,032-151-4029,874288-1308259,1935-12-16,68,M,N,부산광역시 도봉구,백제고분32로 (영철이면)
4138,4139,Z2834261791ST,baejimin@gimbag.com287,162994,김영환,042-150-7352,890923-1144914,1982-01-29,36,F,N,부산광역시 북구,역삼71가
4139,4140,Z1634237131ST,minji39@baggim.com717,443257,이준혁,055-932-5418,716204-1113273,1998-07-11,25,F,N,부산광역시 동구,압구정981거리 (경희손읍)
4140,4141,Z5644222721ST,hansumin@hanmail.net143,623633,강예준,041-153-8093,667645-1914462,1966-12-13,50,F,N,전라남도 괴산군,도산대가
4141,4142,Z6724242201ST,kbag@gimcoe.kr654,933348,이민석,02-3261-9815,668013-1595507,1970-04-01,53,F,N,경상남도 고양시,영동대길
4142,4143,Z4714233131ST,coejaehyeon@gimnamyun.org918,541436,박광수,064-724-5310,770079-1574808,1971-11-10,41,M,N,대전광역시 금천구,서초대거리 (중수배리)
4143,4144,Z6644221751ST,myeongsug76@gmail.com295,142483,김시우,031-969-2659,894754-2278191,1962-10-07,56,M,N,경기도 동두천시,테헤란66거리 (영자박문마을)
4144,4145,Z0413256501ST,zbag@nate.com976,670655,김상훈,061-565-6625,697860-1367225,2000-02-16,23,F,N,충청남도 의왕시,권선구 강남대거리 (은영윤마을)
4145,4146,Z3323282701ST,gimseunghyeon@hanmail.net800,874775,백지민,063-859-0291,664996-1465986,1989-05-17,34,F,N,제주특별자치도 남양주시,오정구 봉은사682거리
4146,4147,Z1814229501ST,sunog09@yuhanhoesa.com288,964184,김재호,063-932-8702,702327-1964302,1985-03-12,32,F,N,광주광역시 도봉구,영동대14길 (지영김이읍)
4147,4148,Z9534273281ST,minjun51@daum.net598,374209,류준혁,018-490-0534,771214-1191848,1942-12-08,61,M,N,전라남도 용인시,백제고분612거리 (경숙허면)
4148,4149,Z7943295641ST,ahwang@gimgim.kr946,991075,박정숙,019-903-4227,774700-1773140,1941-11-09,62,M,N,전라북도 안양시,학동336길 (지우박면)
4149,4150,Z2644254971ST,gimjeongnam@caseogim.com105,266885,김민석,033-083-8527,981923-2315707,1988-09-20,37,F,N,세종특별자치시 강서구,서초중앙1가
4150,4151,Z7304220111ST,gimboram@gmail.com380,826161,김영진,033-497-6651,778418-1335719,1960-11-26,55,F,N,인천광역시 마포구,백제고분488거리 (성훈한양읍)
4151,4152,Z5863229371ST,rgim@nate.com665,850913,한서연,054-092-6494,673950-1309734,1967-07-21,50,F,N,충청남도 안양시,역삼8로 (지우이박동)
4152,4153,Z1024247871ST,yejin20@jusighoesa.com854,843831,박은주,063-232-1698,859255-1523143,1995-01-01,26,M,N,대구광역시 서초구,개포가
4153,4154,Z0154246491ST,yeonggilhwang@gmail.com777,534008,윤지은,017-675-3497,977821-1359410,1994-11-23,28,F,N,충청북도 과천시,언주로 (상현김면)
4154,4155,Z5133278861ST,iminseog@daum.net821,469287,구예지,033-505-4620,803620-2067903,1974-03-15,40,M,N,광주광역시 양천구,양재천로 (현주강최리)
4155,4156,Z2604292391ST,vi@live.com315,627648,문숙자,010-7172-3855,858581-1705637,1989-12-29,39,F,N,전라북도 양평군,서초중앙거리 (현정이면)
4156,4157,Z3814281081ST,baggyeonghyi@gmail.com345,725115,이정수,051-497-4598,857550-2197138,1979-02-06,45,M,N,울산광역시 동대문구,테헤란가 (지훈이리)
4157,4158,Z8724227351ST,jaehyeon68@ju.com895,866244,김순자,032-650-2297,788451-1971214,1948-02-03,60,F,N,충청북도 홍천군,봉은사가 (순옥김한읍)
4158,4159,Z7043284831ST,jeongunggim@naver.com295,730586,이지원,070-5565-1095,851632-2212616,1965-03-08,59,M,N,울산광역시 성동구,테헤란627길
4159,4160,Z5563237801ST,junyeong44@nate.com855,675732,이지아,043-228-7906,755564-2243203,1967-09-07,55,M,N,대전광역시 동구,학동4가 (정희박박리)
4160,4161,Z0073229231ST,dcoe@nate.com178,373096,박숙자,043-963-9264,657816-1709175,2000-03-12,29,M,N,강원도 양평군,삼성길 (지우서면)
4161,4162,Z0323239921ST,minjigim@ju.kr633,143725,이윤서,031-659-6534,690501-2022505,1994-08-17,25,F,N,부산광역시 마포구,삼성가
4162,4163,Z8514250061ST,hyeonsug85@ju.com365,495009,박민준,044-338-7151,712722-1999388,1953-08-16,65,M,N,전라남도 괴산군,개포6길
4163,4164,Z4634275401ST,sumingim@jusighoesa.com301,217029,심하은,032-543-5830,860359-1672399,1978-09-25,47,F,N,경기도 동해시,가락가 (승민양동)
4164,4165,Z2644269331ST,junyeongyun@habag.kr268,580197,김서현,070-4061-6938,799909-1811950,1984-06-04,38,M,N,제주특별자치도 아산시,석촌호수거리 (도윤박면)
4165,4166,Z5514291561ST,jongsu11@naver.com723,209284,윤은지,055-076-6934,615668-1512632,1977-06-01,47,F,N,대구광역시 양천구,석촌호수길 (경수양윤면)
4166,4167,Z6724299281ST,coeyeongjin@igim.com230,954146,이은서,019-471-8191,962432-1621418,1963-08-19,54,M,N,서울특별시 강남구,테헤란로
4167,4168,Z5034293851ST,yeonghwani@imyangyun.org228,352505,우건우,054-709-9077,603612-1463763,1978-04-15,49,F,N,충청북도 고양시,봉은사5거리 (도윤김리)
4168,4169,Z6814288921ST,kryu@hanmail.net652,627198,박영식,041-409-2098,845854-1991173,1961-04-01,57,M,N,경기도 군포시,논현5로
4169,4170,Z4663256171ST,bagjeongja@hotmail.com893,361392,백상철,053-967-1670,936163-1957651,1979-11-04,49,F,N,경상북도 청양군,선릉463거리 (순옥이마을)
4170,4171,Z6514267511ST,sunog06@ju.com436,417704,박현숙,032-609-9405,848011-2319758,1965-01-26,58,F,N,세종특별자치시 강북구,덕양구 잠실2가 (민수김김읍)
4171,4172,Z1744241261ST,li@coei.kr348,886480,박은정,063-923-0106,850148-1773900,1983-02-01,38,M,N,경상북도 과천시,서원구 언주101거리
4172,4173,Z3323240881ST,yeonghwan67@nate.com46,973528,민성현,044-833-2550,681555-1728535,1990-02-06,31,M,N,대구광역시 동작구,영동대가 (옥순문양면)
4173,4174,Z9534253541ST,hyeonjusong@ju.com334,264055,장현주,052-066-9935,902391-1890300,1933-06-09,63,F,N,제주특별자치도 양주시,양재천23길
4174,4175,Z3553274291ST,egim@jusighoesa.kr76,354945,김은서,019-263-7665,811667-1132869,1985-07-30,34,F,N,경상북도 성남시,가락29로
4175,4176,Z9313296661ST,uryu@daum.net416,881663,이민서,042-896-9609,960634-1424521,1951-12-20,73,F,N,충청북도 증평군,삼성길
4176,4177,Z6903279691ST,eunju41@yuhanhoesa.com832,368539,송승현,061-570-7046,628915-2187567,1970-01-05,58,M,N,강원도 안산시,언주299거리
4177,4178,Z4933294601ST,iyeongja@iseoi.net799,788548,이주원,033-995-9944,832049-1712453,1980-03-30,45,M,N,대구광역시 서구,반포대길
4178,4179,Z8053283141ST,miyeong77@dreamwiz.com687,936879,안지현,011-030-6658,890895-1212922,1933-11-24,61,M,N,경상북도 홍성군,흥덕구 서초중앙82거리 (정순심김마을)
4179,4180,Z5404279001ST,nyang@igojang.net820,449468,엄정순,064-742-4729,971569-1233379,1973-06-01,49,F,N,세종특별자치시 구로구,개포길
4180,4181,Z8534257741ST,gyeongja85@gimcoebag.kr982,483424,최도윤,061-673-4245,848254-2234082,1943-02-02,65,M,N,부산광역시 은평구,논현가 (재현주마을)
4181,4182,Z5724233761ST,gyeongsu51@igim.com113,315618,장승민,032-370-1797,641360-1223135,1964-07-14,54,M,N,세종특별자치시 성북구,강남대347길
4182,4183,Z9553212311ST,yeongmiyun@daum.net249,309952,우지혜,031-240-9281,941982-1939996,1941-12-10,72,F,N,경기도 양구군,선릉길 (건우남오동)
4183,4184,Z0634272701ST,yunseocoe@ju.com536,553295,윤경수,02-9329-7915,683520-1677231,1992-07-16,23,M,N,제주특별자치도 청주시,권선구 잠실2거리
4184,4185,Z6744296261ST,yunsujin@dreamwiz.com640,355492,한영식,018-051-2775,773408-1936383,1968-03-26,58,F,N,충청북도 용인시,영동대592길 (현주남리)
4185,4186,Z3644294811ST,bi@naver.com580,155564,이하은,018-830-6396,907508-1392311,1978-06-22,42,M,N,강원도 성남시,강남대2로 (중수조마을)
4186,4187,Z0563291661ST,jihuni@hanmail.net804,506068,강상훈,042-190-1699,672614-2151870,1991-09-12,25,F,N,부산광역시 성북구,테헤란777거리
4187,4188,Z9724212481ST,jogeonu@dreamwiz.com196,861488,곽성현,018-266-7398,795979-1707147,1936-03-12,78,F,N,울산광역시 동대문구,선릉로 (지은강서마을)
4188,4189,Z2853248501ST,heoyeongsu@yu.com684,444329,김정자,018-155-8239,663412-2358930,1989-09-20,35,M,N,울산광역시 서초구,흥덕구 압구정933길 (은영김이리)
4189,4190,Z0443246061ST,rsim@live.com251,553854,김동현,018-940-9219,985565-1799250,1992-11-25,23,M,N,전라남도 천안시,소사구 양재천84로 (정수홍김리)
4190,4191,Z4523225511ST,sunja77@hotmail.com262,152533,황영미,019-599-5430,711740-1447768,1970-10-25,45,M,N,대전광역시 서대문구,권선구 도산대거리
4191,4192,Z0804261411ST,gimjinho@daum.net929,387540,김정남,064-760-4433,762044-1634439,1995-04-03,24,M,N,전라북도 부여군,도산대길
4192,4193,Z0904275781ST,oseonghyeon@nate.com962,442163,류윤서,070-2326-9941,795412-1824145,1990-12-19,21,F,N,광주광역시 송파구,흥덕구 개포길 (은서배김읍)
4193,4194,Z2644243681ST,pgim@bagii.org409,111579,김경숙,011-513-7229,746320-1673092,1990-08-20,34,F,N,세종특별자치시 노원구,논현로
4194,4195,Z0433290371ST,muncaeweon@hanmail.net568,288955,박서연,042-822-9561,767500-2297419,1992-06-24,29,F,N,경상남도 양구군,일산동구 오금775길
4195,4196,Z5644240281ST,iyejun@gmail.com779,624096,김유진,042-596-5205,790466-1420326,1964-09-05,58,F,N,세종특별자치시 광진구,학동65길 (순자배이동)
4196,4197,Z0335501961ST,subinjang@dreamwiz.com244,848629,박종수,02-7616-7827,785931-1487111,1996-05-26,23,M,N,전라북도 부여군,서초대417로
4197,4198,Z3814278851ST,jeongungbaeg@hanmail.net750,913632,한영수,064-766-3054,847820-1851750,1974-09-17,41,F,N,경기도 성남시,논현거리
4198,4199,Z5634234841ST,anjihyeon@live.com929,217655,강하윤,052-783-1583,768214-1218513,1964-07-05,53,F,N,서울특별시 강동구,논현길 (춘자박면)
4199,4200,Z3104251981ST,seonghoyun@dreamwiz.com318,725158,이성진,041-481-7596,901038-2157968,1987-12-28,33,M,N,경상북도 양주시,권선구 석촌호수길
4200,4201,Z3434218761ST,hayunjang@yuhanhoesa.com850,958381,차광수,052-076-9144,969139-1365318,1974-01-13,45,M,N,서울특별시 강북구,봉은사로 (서연박박읍)
4201,4202,Z0324290041ST,misug08@gwaghwang.net320,582227,이예은,055-136-5154,935379-1869395,1996-03-07,24,F,N,강원도 안양시,오금1길 (민석서이읍)
4202,4203,Z9724247741ST,jia89@nate.com805,159892,박정숙,031-480-8338,938506-1158103,1940-05-24,73,F,N,제주특별자치도 성남시,압구정9로 (수민장윤마을)
4203,4204,Z8533252251ST,hwangsangho@naver.com631,424213,이성현,042-900-1065,612530-2279505,1938-07-18,60,M,N,부산광역시 성동구,언주길 (진호고리)
4204,4205,Z6534239931ST,coesunog@baegimjo.com581,213261,이서준,011-717-9799,709197-1968830,1965-05-24,53,F,N,강원도 속초시,잠실995거리 (지영김리)
4205,4206,Z8253290261ST,minji38@gmail.com476,274097,류예원,051-352-2821,732844-2043575,1954-10-31,69,M,N,충청북도 파주시,서초중앙길 (성호김장마을)
4206,4207,Z3013233741ST,gimjihye@bagseogim.net127,865788,이성호,017-168-0009,696054-1537881,1984-01-04,32,M,N,광주광역시 중랑구,개포가
4207,4208,Z6353218081ST,yeongceolsong@naver.com413,208614,김순옥,054-249-5897,963267-2015716,1967-05-31,54,F,N,전라남도 삼척시,상록구 가락766거리 (승민김읍)
4208,4209,Z0714280171ST,eungyeong12@live.com594,276855,황옥순,016-357-6516,928810-1359072,1995-08-01,26,F,F,인천광역시 용산구,강남대길
4209,4210,Z9634219021ST,eunjeong92@gmail.com319,444634,황광수,033-533-2451,906416-1569577,1935-06-12,71,M,N,서울특별시 송파구,오금94가
4210,4211,Z8863228401ST,gangujin@daum.net882,927461,이선영,042-246-0015,735035-1961181,1949-06-21,62,F,N,서울특별시 은평구,석촌호수18로
4211,4212,Z3644256741ST,minseoggang@gimbaggim.kr241,781092,김성수,061-951-8504,683222-1311158,1974-06-21,44,M,N,충청북도 청주시,잠실836거리 (지훈류이동)
4212,4213,Z6423253591ST,seoseonyeong@live.com461,486935,송건우,016-067-2917,665653-2115260,1960-10-11,55,F,N,강원도 평창군,개포4로 (예은김장마을)
4213,4214,Z9724219281ST,coegeonu@naver.com609,297416,최병철,054-029-5181,898346-1808562,1943-04-07,79,F,N,충청북도 안양시,수지구 백제고분로 (수빈김윤마을)
4214,4215,Z6353235091ST,hgo@ganghan.com772,591706,홍서준,051-018-8200,804919-1634874,1964-07-21,59,M,N,충청남도 단양군,학동6가 (아름권임면)
4215,4216,Z4924212041ST,jihuca@bagyun.kr624,746474,장준서,044-089-5479,838459-1545885,1974-09-06,47,M,N,경기도 동해시,양재천길 (영미박마을)
4216,4217,Z1824227181ST,juweon72@daum.net204,582208,김영순,011-540-2965,644812-1265856,1983-02-19,36,M,N,제주특별자치도 안성시,잠실로
4217,4218,Z9423231611ST,imiyeong@hotmail.com562,933370,김영미,070-4369-8332,918224-2200400,1951-01-13,79,M,N,대전광역시 양천구,분당구 영동대274로
4218,4219,Z8014283461ST,myeongjajang@imgobag.org675,591895,강정자,019-860-2177,647477-1397090,1951-10-20,69,M,N,충청남도 고양시,백제고분606가
4219,4220,Z2704273021ST,ljang@hotmail.com760,128381,김은주,042-674-6534,859649-1563566,1988-08-06,34,F,N,대구광역시 강남구,양재천로
4220,4221,Z9334280061ST,kjang@hotmail.com778,252922,서민석,019-896-1659,784320-1578278,1959-07-28,72,F,N,전라북도 안양시,영동대785가
4221,4222,Z7273247061ST,oseonyeong@gimi.com134,368052,배정자,011-942-8033,762608-1868336,1967-12-30,59,F,N,제주특별자치도 옥천군,봉은사37가
4222,4223,Z4844295311ST,gimjihye@ohwangbag.kr854,455431,김정숙,070-5131-1726,876094-2374369,1976-07-20,44,F,N,강원도 안양시,도산대로 (현주백면)
4223,4224,Z9614218021ST,yejuncoe@gimgim.com844,745505,홍은주,070-5745-1072,808528-1601273,1959-05-10,60,M,N,경상북도 태백시,석촌호수143가
4224,4225,Z4104256861ST,jaehobag@nate.com171,838410,지민준,043-132-9023,931669-2272135,1971-05-01,41,M,N,경상남도 삼척시,논현가
4225,4226,Z6714234311ST,li@yuhanhoesa.kr249,584323,홍민지,062-092-7759,828723-2177638,1968-03-26,53,F,F,대전광역시 동구,개포06거리
4226,4227,Z9724298371ST,gimcunja@iyunmun.kr894,300105,하정자,02-6836-4857,842865-1416737,1947-04-07,71,M,N,대전광역시 마포구,개포가
4227,4228,Z0814227671ST,hyeonji08@yu.com809,211645,박정훈,011-726-9012,702244-1263235,1994-01-30,29,F,N,울산광역시 서초구,석촌호수37길 (순옥홍면)
4228,4229,Z9814242491ST,hyeonuu@dreamwiz.com51,675080,오지영,019-830-2146,621227-2117188,1938-07-06,61,M,N,광주광역시 은평구,언주09거리 (예진이마을)
4229,4230,Z9534292231ST,namcunja@ju.org344,532530,김하윤,019-586-3578,873299-2113488,1944-06-15,74,F,N,울산광역시 남구,강남대길 (정희구읍)
4230,4231,Z5614266631ST,hyeonju07@live.com183,441046,이지훈,011-644-4765,691186-1347290,1963-05-10,52,M,N,인천광역시 금천구,서초대30거리
4231,4232,Z1844251571ST,rbag@nate.com964,561807,이영자,016-370-3650,623753-1780321,1988-12-10,31,F,N,울산광역시 강동구,압구정549로
4232,4233,Z5434283271ST,jeongsiggim@nate.com672,448019,박지민,053-411-1237,867799-2181037,1964-08-05,59,M,N,충청북도 수원시,반포대거리
4233,4234,Z3104245791ST,sanghyeon05@igimgim.com484,828164,김시우,070-3070-9697,786275-1148797,1984-05-27,32,M,N,전라남도 양주시,양재천7길 (도윤김면)
4234,4235,Z7714269751ST,gimyejun@dreamwiz.com942,535268,오상훈,055-466-6419,790232-1342003,1947-03-03,65,F,N,대전광역시 서구,압구정2가 (서연이백마을)
4235,4236,Z3953289791ST,thong@dreamwiz.com941,452606,김서현,063-611-6408,713366-1947790,1978-11-01,42,M,N,부산광역시 성북구,역삼3가
4236,4237,Z9744226091ST,ogja12@daum.net34,519745,김현숙,054-502-6464,694877-1894961,1938-03-01,70,M,N,경상남도 수원시,반포대5거리 (영숙장면)
4237,4238,Z2714258001ST,jeongjai@live.com195,651214,이경숙,070-8659-4226,890423-1725380,1981-10-07,33,M,N,울산광역시 강남구,논현로
4238,4239,Z8714272871ST,hyeonjii@jigim.com507,108480,유광수,061-168-5773,940415-1657272,1957-12-10,74,M,N,경기도 수원시,오금021로
4239,4240,Z4414298741ST,minjae12@gmail.com279,287381,김정수,031-149-2507,828075-2399167,1977-02-16,44,M,N,서울특별시 관악구,도산대899길
4240,4241,Z6544254441ST,seongmin26@yuhanhoesa.com873,237621,권영미,017-232-6505,725356-1946335,1966-03-09,52,F,N,전라북도 제천시,압구정로
4241,4242,Z1473226471ST,vyun@hanmail.net24,344408,김민수,053-950-7616,865592-1782765,1998-10-14,20,M,N,경상남도 청주시,도산대길
4242,4243,Z6153268061ST,jeonghyio@naver.com429,282134,김지우,031-866-1971,913514-2321669,1970-08-19,57,M,N,울산광역시 강북구,원미구 압구정로 (건우김최리)
4243,4244,Z1504230231ST,gryu@daum.net833,645904,김정웅,054-732-9822,775604-1432903,1993-12-22,29,M,N,서울특별시 송파구,양재천거리 (예은이장리)
4244,4245,Z2634289101ST,hyeonsugi@hongi.kr685,853849,박건우,070-6092-8651,629613-2187903,1986-11-04,32,F,N,경상북도 여주시,도산대거리
4245,4246,Z9534252501ST,bagseojun@ju.net557,612763,한지영,018-666-9865,796378-2343153,1954-09-22,63,M,N,강원도 영월군,영동대485로 (정남이이마을)
4246,4247,Z3524210541ST,bagminji@yu.net145,230880,송은정,070-0416-7690,617030-2145628,1974-02-21,42,M,N,충청남도 과천시,학동길
4247,4248,Z8504232911ST,yeongjai@yu.org521,504237,이병철,031-421-0694,780734-1890911,1958-01-30,70,M,N,강원도 성남시,석촌호수길
4248,4249,Z1314266191ST,areum40@jusighoesa.org748,472182,김진호,010-2149-9935,617584-1594374,1995-06-14,22,F,N,강원도 용인시,삼성가 (순옥박이마을)
4249,4250,Z8023236601ST,gimmijeong@hanmail.net76,266374,정지후,054-601-5245,674358-1175793,1934-08-01,63,M,N,대구광역시 강서구,석촌호수가 (성진박최읍)
4250,4251,Z9353216331ST,sugjabag@daum.net313,992120,김준영,044-232-7547,649084-2161909,1950-12-15,64,M,N,광주광역시 용산구,선릉로 (준영백마을)
4251,4252,Z0804289851ST,seongmini@yuhanhoesa.com443,835725,이영미,033-253-6808,609894-2330732,1990-12-17,26,F,N,경상북도 남양주시,잠실862길 (하윤김면)
4252,4253,Z0724235861ST,gimsubin@dreamwiz.com7,464386,윤경희,02-3535-4097,605839-1995937,1990-10-05,21,M,N,세종특별자치시 중랑구,봉은사길
4253,4254,Z3763229651ST,xsong@ju.com37,880764,김민수,055-759-4902,634567-1687718,1977-12-12,43,F,N,서울특별시 마포구,역삼852가 (영식이리)
4254,4255,Z4633282941ST,jiuhong@nate.com614,247624,강정수,042-568-1285,711694-2005971,1974-06-03,46,F,N,전라남도 공주시,강남대가 (은정이마을)
4255,4256,Z4024267691ST,iseongsu@hanmail.net207,263603,박지우,054-955-1563,601892-1848557,1980-01-17,44,F,N,대구광역시 관악구,잠실3로 (성호류읍)
4256,4257,Z2824245811ST,seonghoi@gmail.com817,744733,서지훈,02-8150-6881,919584-2124123,1982-07-02,34,F,N,전라남도 의정부시,압구정길
4257,4258,Z1324285321ST,ogsun16@yu.com746,606824,이은서,052-923-2518,940709-1120928,1993-10-09,28,M,N,서울특별시 송파구,강남대81가
4258,4259,Z9244229241ST,hhwang@coegim.net930,839874,이재현,063-806-2323,839032-2014886,1942-04-09,72,F,N,제주특별자치도 평창군,강남대길
4259,4260,Z9663211431ST,yeongsigi@ibagcoe.com835,307351,박미영,018-440-1580,863749-2347885,1938-02-28,70,M,N,충청남도 평택시,논현거리 (재호백배면)
4260,4261,Z9943295081ST,fgim@gimryusin.kr554,580537,이순옥,018-028-0006,809645-1360128,1936-04-11,78,F,N,부산광역시 동작구,반포대길
4261,4262,Z8514282371ST,cunja52@ju.org619,192494,이영철,031-709-2012,956989-1822124,1944-07-09,73,M,N,부산광역시 관악구,백제고분로
4262,4263,Z8353236941ST,minjijin@gimcoeseo.org483,865606,김진호,061-844-5502,650630-1762968,1941-12-26,62,M,N,전라북도 정선군,도산대21거리
4263,4264,Z4224246121ST,haeun91@nate.com911,250142,김영숙,032-051-4067,852187-1691103,1980-08-01,46,F,N,전라남도 성남시,가락97가 (승민김리)
4264,4265,Z7714215781ST,ai@nate.com619,753485,조서연,063-422-5943,659824-2146648,1949-09-15,79,F,N,세종특별자치시 송파구,양재천길 (동현조마을)
4265,4266,Z5634231911ST,bagseonghun@hanmail.net202,647081,김재호,031-811-8279,737968-1887003,1960-12-06,58,M,N,전라남도 증평군,영동대거리
4266,4267,Z7463256571ST,rmun@hanigang.com882,746387,이민준,033-793-7478,938214-2045502,1963-11-20,59,M,N,광주광역시 북구,양재천로
4267,4268,Z8624296581ST,siu74@nate.com20,423354,이숙자,031-554-2831,807059-1815142,1935-07-19,80,M,N,서울특별시 용산구,강남대가
4268,4269,Z8114226241ST,seunghyeongim@live.com958,723511,최상현,032-213-5285,719978-1934384,1948-01-07,61,F,N,세종특별자치시 송파구,동안구 언주4거리
4269,4270,Z6824230821ST,jiweon03@iyangju.kr363,576681,김승현,032-895-6309,830283-1329720,1964-04-13,50,F,N,제주특별자치도 부천시,백제고분가
4270,4271,Z2253261291ST,jeongjabag@songgang.com432,262975,강순자,064-755-4695,603339-2143536,1987-12-02,37,F,N,충청남도 여주시,반포대거리 (성현김읍)
4271,4272,Z2824295231ST,bagyejun@hotmail.com888,498584,김예은,055-569-0825,602524-1504446,1985-06-19,39,M,N,경상남도 영동군,서원구 양재천길
4272,4273,Z7814235991ST,mgim@hongsim.com123,439786,김춘자,051-032-7244,929184-1802391,1956-04-12,67,M,N,강원도 청주시,영동대5거리
4273,4274,Z2313266291ST,ybag@gimgang.org998,216400,오민석,061-800-1277,987194-2203638,1986-05-17,30,F,N,전라남도 충주시,오금023로 (현주임박마을)
4274,4275,Z6534228911ST,ugim@gimyu.net5,231291,김명숙,061-780-7566,852552-1129727,1967-07-31,50,F,N,광주광역시 광진구,선릉711길 (미영남김면)
4275,4276,Z4714294131ST,yeeun93@hotmail.com203,528354,신은지,02-1104-0104,915378-2170137,1972-04-15,47,M,N,대전광역시 마포구,잠실557길
4276,4277,Z1744218491ST,munyeongho@ju.kr212,957379,김현우,063-508-5409,667854-1954429,1988-10-23,32,F,N,대구광역시 용산구,압구정338길 (지우고면)
4277,4278,Z2154267341ST,jeongsucoe@hanmail.net255,417439,김지훈,061-339-7009,673282-1278997,1987-12-11,39,M,N,부산광역시 송파구,테헤란길
4278,4279,Z4604212041ST,yeonghyii@live.com878,733751,조민석,062-225-9393,839073-1559005,1970-12-14,45,M,N,경기도 춘천시,테헤란76길
4279,4280,Z3644284261ST,kgim@hanmail.net155,570543,안정남,031-055-6929,628342-2394485,1979-05-14,41,F,N,세종특별자치시 송파구,상록구 압구정2로 (미정박읍)
4280,4281,Z6714288081ST,minji43@yu.com971,885992,김수진,064-775-6404,739224-1786805,1966-08-15,52,M,N,대구광역시 송파구,원미구 양재천338로
4281,4282,Z9924289391ST,gimjia@naver.com730,700817,김성호,070-2822-8043,758429-2102879,1944-04-02,78,F,N,광주광역시 송파구,강남대길 (준서문면)
4282,4283,Z5534288881ST,hyeonsug64@nate.com853,640003,서은영,019-718-6004,945824-2093494,1965-01-13,51,F,N,서울특별시 도봉구,선릉로 (민수양박면)
4283,4284,Z4604242971ST,ryumigyeong@iicoe.kr133,485746,이성진,064-744-7559,711185-1924559,1974-02-01,47,M,N,경기도 부천시,선릉거리
4284,4285,Z2933250191ST,jgwag@nate.com983,414661,이은경,041-906-8044,904982-2391662,1988-08-12,36,M,N,울산광역시 서초구,석촌호수2거리 (상현이리)
4285,4286,Z9644299831ST,ijiu@live.com147,960254,류서현,063-006-5910,605486-1233967,1953-04-05,77,M,N,대구광역시 성북구,양재천0로 (주원윤지읍)
4286,4287,Z1824214061ST,seungmin69@isongson.net967,630598,전경수,051-546-7620,924242-1770440,1981-05-15,39,F,N,제주특별자치도 연천군,역삼85거리
4287,4288,Z5504248851ST,yeonghyibag@live.com778,989853,이아름,041-067-7284,948754-2345676,1972-05-14,46,F,N,전라남도 영동군,삼성가 (하은황리)
4288,4289,Z2514250171ST,yeongsuggim@yungweonbag.kr490,729212,손시우,032-722-7281,928545-1312844,1989-06-18,33,F,N,울산광역시 서초구,강남대거리 (예은김양읍)
4289,4290,Z1644266721ST,hyeonjeongi@nate.com90,401911,이시우,053-060-5268,888772-2067079,1980-11-27,39,M,N,대구광역시 중랑구,개포0가 (현숙류이마을)
4290,4291,Z9043280271ST,ehong@gimangim.kr526,744137,김성진,033-292-4814,935064-2115507,1957-10-19,60,F,N,제주특별자치도 고양시,압구정거리 (윤서민안마을)
4291,4292,Z6644216891ST,yeongmigim@yuhanhoesa.com811,757357,이미숙,070-2382-0884,829795-1208455,1963-04-08,59,F,N,부산광역시 강북구,학동거리
4292,4293,Z1634230461ST,geonu28@nate.com311,251063,최미숙,016-218-0791,612281-1955480,1994-07-12,21,F,N,충청남도 진천군,개포355로
4293,4294,Z8224293641ST,aneunju@hotmail.com802,231601,류옥순,042-950-1131,657081-2042399,1939-03-04,72,F,N,경기도 양양군,서초대706로
4294,4295,Z3234253851ST,jihungang@hotmail.com261,631652,이영길,042-475-4711,669372-1440318,1989-03-02,36,F,N,세종특별자치시 동대문구,역삼가 (춘자김리)
4295,4296,Z6034280021ST,andonghyeon@songcoei.com926,980296,이재현,018-581-0327,828595-1520829,1965-07-17,55,F,N,경상남도 청주시,압구정60길 (영환김마을)
